name,marketHashName,BUFF,C5,HALOSKINS,YOUPIN
印花 | MATYS（全息）| 2024年上海锦标赛,Sticker | MATYS (Holo) | Shanghai 2024,1114760,1336081199650668545,1336081199650668545,110502
印花 | bLitz（全息）| 2024年上海锦标赛,Sticker | bLitz (Holo) | Shanghai 2024,1114751,1336081199663251456,1336081199663251456,110505
印花 | Krimbo（闪耀）| 2024年上海锦标赛,Sticker | Krimbo (Glitter) | Shanghai 2024,1114747,1336081199663251457,1336081199663251457,110459
印花 | afro（全息）| 2024年上海锦标赛,Sticker | afro (Holo) | Shanghai 2024,1114754,1336081199667445760,1336081199667445760,110504
印花 | sh1ro（金色）| 2024年上海锦标赛,Sticker | sh1ro (Gold) | Shanghai 2024,1114661,1336081406593466368,1336081406593466368,110014
印花 | Passion UA（金色）| 2024年上海锦标赛,Sticker | Passion UA (Gold) | Shanghai 2024,1114726,1336081450021289984,1336081450021289984,110450
印花 | Twistzz（闪耀）| 2024年上海锦标赛,Sticker | Twistzz (Glitter) | Shanghai 2024,1114744,1336081522452692993,1336081522452692993,110303
印花 | malbsMd（金色）| 2024年上海锦标赛,Sticker | malbsMd (Gold) | Shanghai 2024,1114731,1336081918141952000,1336081918141952000,110358
印花 | Complexity Gaming（全息）| 2024年上海锦标赛,Sticker | Complexity Gaming (Holo) | Shanghai 2024,1114725,1336082370197061632,1336082370197061632,110160
印花 | floppy（金色）| 2024年上海锦标赛,Sticker | floppy (Gold) | Shanghai 2024,1114835,1336083235849662464,1336083235849662464,110575
印花 | chelo（全息）| 2024年上海锦标赛,Sticker | chelo (Holo) | Shanghai 2024,1114806,1336083235853856768,1336083235853856768,110535
印花 | JDC（闪耀）| 2024年上海锦标赛,Sticker | JDC (Glitter) | Shanghai 2024,1114413,1336083236541722624,1336083236541722624,110510
印花 | EliGE（闪耀）| 2024年上海锦标赛,Sticker | EliGE (Glitter) | Shanghai 2024,1114318,1336083236541722626,1336083236541722626,110422
印花 | tabseN（闪耀）| 2024年上海锦标赛,Sticker | tabseN (Glitter) | Shanghai 2024,1114714,1336084946716033024,1336084946716033024,110491
印花 | n0rb3r7（闪耀）| 2024年上海锦标赛,Sticker | n0rb3r7 (Glitter) | Shanghai 2024,1114287,1336085234579537920,1336085234579537920,110201
印花 | L1haNg（全息）| 2024年上海锦标赛,Sticker | L1haNg (Holo) | Shanghai 2024,1114695,1336085318469779456,1336085318469779456,110265
印花 | exit（全息）| 2024年上海锦标赛,Sticker | exit (Holo) | Shanghai 2024,1114689,1336085955509059584,1336085955509059584,110487
印花 | snow（全息）| 2024年上海锦标赛,Sticker | snow (Holo) | Shanghai 2024,1114717,1336086044266299392,1336086044266299392,110511
印花 | lux（闪耀）| 2024年上海锦标赛,Sticker | lux (Glitter) | Shanghai 2024,1114529,1336086500735057921,1336086500735057921,110163
印花 | FURIA（全息）| 2024年上海锦标赛,Sticker | FURIA (Holo) | Shanghai 2024,1114569,1336086779379449856,1336086779379449856,110452
印花 | BIG（闪耀）| 2024年上海锦标赛,Sticker | BIG (Glitter) | Shanghai 2024,1114489,1336086779383644160,1336086779383644160,110319
印花 | Jame（金色）| 2024年上海锦标赛,Sticker | Jame (Gold) | Shanghai 2024,1114755,1336088036454268928,1336088036454268928,110375
印花 | skullz（全息）| 2024年上海锦标赛,Sticker | skullz (Holo) | Shanghai 2024,1114501,1336088734529060864,1336088734529060864,110448
印花 | zont1x（金色）| 2024年上海锦标赛,Sticker | zont1x (Gold) | Shanghai 2024,1114600,1336088822793994241,1336088822793994241,110439
印花 | karrigan（金色）| 2024年上海锦标赛,Sticker | karrigan (Gold) | Shanghai 2024,1114652,1336089847301697536,1336089847301697536,110498
印花 | Aleksib（金色）| 2024年上海锦标赛,Sticker | Aleksib (Gold) | Shanghai 2024,1114511,1336090782551797760,1336090782551797760,110474
印花 | saffee（金色）| 2024年上海锦标赛,Sticker | saffee (Gold) | Shanghai 2024,1114654,1336091090394120192,1336091090394120192,110514
印花 | FL1T（全息）| 2024年上海锦标赛,Sticker | FL1T (Holo) | Shanghai 2024,1114756,1336091192047271937,1336091192047271937,110213
印花 | saffee（全息）| 2024年上海锦标赛,Sticker | saffee (Holo) | Shanghai 2024,1114612,1336091484516122624,1336091484516122624,110359
印花 | kyxsan（金色）| 2024年上海锦标赛,Sticker | kyxsan (Gold) | Shanghai 2024,1114616,1336091707551019008,1336091707551019008,110288
印花 | MOUZ（金色）| 2024年上海锦标赛,Sticker | MOUZ (Gold) | Shanghai 2024,1114722,1336091735875153920,1336091735875153920,110461
印花 | jks（全息）| 2024年上海锦标赛,Sticker | jks (Holo) | Shanghai 2024,1114670,1336092318809325568,1336092318809325568,110493
印花 | Jame（全息）| 2024年上海锦标赛,Sticker | Jame (Holo) | Shanghai 2024,1114746,1336092419929800704,1336092419929800704,110336
印花 | huNter-（金色）| 2024年上海锦标赛,Sticker | huNter- (Gold) | Shanghai 2024,1114611,1336093317062066176,1336093317062066176,110515
印花 | VINI（金色）| 2024年上海锦标赛,Sticker | VINI (Gold) | Shanghai 2024,1114778,1336093624340938752,1336093624340938752,110559
印花 | fEAR（金色）| 2024年上海锦标赛,Sticker | fEAR (Gold) | Shanghai 2024,1114720,1336093624345133056,1336093624345133056,110560
印花 | GamerLegion（金色）| 2024年上海锦标赛,Sticker | GamerLegion (Gold) | Shanghai 2024,1114615,1336093624785567744,1336093624785567744,110453
印花 | lux（全息）| 2024年上海锦标赛,Sticker | lux (Holo) | Shanghai 2024,1114517,1336093767089889280,1336093767089889280,110506
印花 | Techno4K（全息）| 2024年上海锦标赛,Sticker | Techno4K (Holo) | Shanghai 2024,1114795,1336093767245078528,1336093767245078528,110302
印花 | skullz（金色）| 2024年上海锦标赛,Sticker | skullz (Gold) | Shanghai 2024,1114798,1336093842125979648,1336093842125979648,110579
印花 | ICY（全息）| 2024年上海锦标赛,Sticker | ICY (Holo) | Shanghai 2024,1114481,1336093869572591616,1336093869572591616,110365
印花 | paiN Gaming（金色）| 2024年上海锦标赛,Sticker | paiN Gaming (Gold) | Shanghai 2024,1114766,1336094125718736896,1336094125718736896,110567
印花 | The MongolZ（全息）| 2024年上海锦标赛,Sticker | The MongolZ (Holo) | Shanghai 2024,1114650,1336094125718736897,1336094125718736897,110424
印花 | Natus Vincere（金色）| 2024年上海锦标赛,Sticker | Natus Vincere (Gold) | Shanghai 2024,1114703,1336094349480660992,1336094349480660992,110402
印花 | biguzera（全息）| 2024年上海锦标赛,Sticker | biguzera (Holo) | Shanghai 2024,1114702,1336094751594283008,1336094751594283008,110528
印花 | drop（金色）| 2024年上海锦标赛,Sticker | drop (Gold) | Shanghai 2024,1114706,1336094812909309952,1336094812909309952,110556
印花 | Team Liquid（全息）| 2024年上海锦标赛,Sticker | Team Liquid (Holo) | Shanghai 2024,1114660,1336095297637556228,1336095297637556228,110395
印花 | Fnatic（全息）| 2024年上海锦标赛,Sticker | Fnatic (Holo) | Shanghai 2024,1114742,1336095332529049600,1336095332529049600,110476
印花 | xertioN（金色）| 2024年上海锦标赛,Sticker | xertioN (Gold) | Shanghai 2024,1114052,1336095556534243328,1336095556534243328,110473
印花 | ropz（金色）| 2024年上海锦标赛,Sticker | ropz (Gold) | Shanghai 2024,1114736,1336095941470687232,1336095941470687232,110477
印花 | JT（闪耀）| 2024年上海锦标赛,Sticker | JT (Glitter) | Shanghai 2024,1114728,1336097185108561920,1336097185108561920,110421
印花 | zeRRoFIX（金色）| 2024年上海锦标赛,Sticker | zeRRoFIX (Gold) | Shanghai 2024,1114753,1336097206528802816,1336097206528802816,110471
印花 | rigoN（全息）| 2024年上海锦标赛,Sticker | rigoN (Holo) | Shanghai 2024,1114790,1336097318751670272,1336097318751670272,110521
印花 | mzinho（金色）| 2024年上海锦标赛,Sticker | mzinho (Gold) | Shanghai 2024,1114797,1336097318751670273,1336097318751670273,110522
印花 | TeSeS（金色）| 2024年上海锦标赛,Sticker | TeSeS (Gold) | Shanghai 2024,1114530,1336097413698060288,1336097413698060288,110120
印花 | chopper（金色）| 2024年上海锦标赛,Sticker | chopper (Gold) | Shanghai 2024,1114534,1336098718963961856,1336098718963961856,110268
印花 | Sonic（金色）| 2024年上海锦标赛,Sticker | Sonic (Gold) | Shanghai 2024,1114605,1336099243735810048,1336099243735810048,110440
印花 | Spinx（金色）| 2024年上海锦标赛,Sticker | Spinx (Gold) | Shanghai 2024,1114707,1336099401016512512,1336099401016512512,110426
印花 | sjuush（金色）| 2024年上海锦标赛,Sticker | sjuush (Gold) | Shanghai 2024,1114730,1336099476413321216,1336099476413321216,110240
印花 | Perfecto（金色）| 2024年上海锦标赛,Sticker | Perfecto (Gold) | Shanghai 2024,1114513,1336100454220402688,1336100454220402688,110524
印花 | ICY（金色）| 2024年上海锦标赛,Sticker | ICY (Gold) | Shanghai 2024,1114693,1336100932001308672,1336100932001308672,110494
印花 | FlameZ（金色）| 2024年上海锦标赛,Sticker | FlameZ (Gold) | Shanghai 2024,1114609,1336101250016710656,1336101250016710656,110330
印花 | FL4MUS（金色）| 2024年上海锦标赛,Sticker | FL4MUS (Gold) | Shanghai 2024,1114779,1336101470775513088,1336101470775513088,110463
印花 | INS（金色）| 2024年上海锦标赛,Sticker | INS (Gold) | Shanghai 2024,1114645,1336101987523076096,1336101987523076096,110558
印花 | Lucaozy (金色) | 2024年上海竞标赛,Sticker | Lucaozy (Gold) | Shanghai 2024,,1336102396531212288,1336102396531212288,110547
印花 | decenty（金色）| 2024年上海锦标赛,Sticker | decenty (Gold) | Shanghai 2024,1114476,1336106785462919168,1336106785462919168,110497
印花 | b1t（金色）| 2024年上海锦标赛,Sticker | b1t (Gold) | Shanghai 2024,1114719,1336107086524944384,1336107086524944384,110475
印花 | ChildKing（全息）| 2024年上海锦标赛,Sticker | ChildKing (Holo) | Shanghai 2024,1114675,1336108148259979264,1336108148259979264,110432
印花 | HEROIC（金色）| 2024年上海锦标赛,Sticker | HEROIC (Gold) | Shanghai 2024,1114698,1336108441576116224,1336108441576116224,110404
印花 | aliStair（金色）| 2024年上海锦标赛,Sticker | aliStair (Gold) | Shanghai 2024,1114723,1336108454779715584,1336108454779715584,110586
印花 | rigoN（金色）| 2024年上海锦标赛,Sticker | rigoN (Gold) | Shanghai 2024,1114829,1336108474442682368,1336108474442682368,110580
印花 | fame（全息）| 2024年上海锦标赛,Sticker | fame (Holo) | Shanghai 2024,1114715,1336108710296784896,1336108710296784896,110508
印花 | JBa（金色）| 2024年上海锦标赛,Sticker | JBa (Gold) | Shanghai 2024,1114799,1336109018167017472,1336109018167017472,110501
印花 | sl3nd（金色）| 2024年上海锦标赛,Sticker | sl3nd (Gold) | Shanghai 2024,1114740,1336109018167017473,1336109018167017473,110482
印花 | Djoko（金色）| 2024年上海锦标赛,Sticker | Djoko (Gold) | Shanghai 2024,1114278,1336109043509071873,1336109043509071873,110352
印花 | Wildcard（金色）| 2024年上海锦标赛,Sticker | Wildcard (Gold) | Shanghai 2024,1114642,1336109338838335488,1336109338838335488,110333
印花 | biguzera（金色）| 2024年上海锦标赛,Sticker | biguzera (Gold) | Shanghai 2024,1114758,1336109341035569152,1336109341035569152,110548
印花 | Grim（全息）| 2024年上海锦标赛,Sticker | Grim (Holo) | Shanghai 2024,1114787,1336110146311655424,1336110146311655424,110430
印花 | KRIMZ（金色）| 2024年上海锦标赛,Sticker | KRIMZ (Gold) | Shanghai 2024,1114815,1336111238320594944,1336111238320594944,110566
印花 | FL1T（金色）| 2024年上海锦标赛,Sticker | FL1T (Gold) | Shanghai 2024,1114801,1336111585696124928,1336111585696124928,110582
印花 | hallzerk（金色）| 2024年上海锦标赛,Sticker | hallzerk (Gold) | Shanghai 2024,1114807,1336113120766824448,1336113120766824448,110311
印花 | 910（闪耀）| 2024年上海锦标赛,Sticker | 910 (Glitter) | Shanghai 2024,1114709,1336113120766824449,1336113120766824449,110485
印花 | Senzu（全息）| 2024年上海锦标赛,Sticker | Senzu (Holo) | Shanghai 2024,1114823,1336113399289511936,1336113399289511936,110479
印花 | aNdu（全息）| 2024年上海锦标赛,Sticker | aNdu (Holo) | Shanghai 2024,1114784,1336114711455965184,1336114711455965184,110435
印花 | Ex3rcice（金色）| 2024年上海锦标赛,Sticker | Ex3rcice (Gold) | Shanghai 2024,1114658,1336114743115153408,1336114743115153408,110281
印花 | ztr（全息）| 2024年上海锦标赛,Sticker | ztr (Holo) | Shanghai 2024,1114655,1336115558264049664,1336115558264049664,110376
印花 | bLitz（金色）| 2024年上海锦标赛,Sticker | bLitz (Gold) | Shanghai 2024,1114716,1336115696181153792,1336115696181153792,110554
印花 | Techno4K（金色）| 2024年上海锦标赛,Sticker | Techno4K (Gold) | Shanghai 2024,1114803,1336117345088806912,1336117345088806912,110574
印花 | NAF（全息）| 2024年上海锦标赛,Sticker | NAF (Holo) | Shanghai 2024,1114688,1336119077130838016,1336119077130838016,110577
印花 | KSCERATO（全息）| 2024年上海锦标赛,Sticker | KSCERATO (Holo) | Shanghai 2024,1114775,1336119077135032320,1336119077135032320,110572
印花 | Heavygod（金色）| 2024年上海锦标赛,Sticker | Heavygod (Gold) | Shanghai 2024,1114741,1336119822617120768,1336119822617120768,110570
印花 | FalleN（全息）| 2024年上海锦标赛,Sticker | FalleN (Holo) | Shanghai 2024,1114810,1336120127687200768,1336120127687200768,110564
印花 | Twistzz（全息）| 2024年上海锦标赛,Sticker | Twistzz (Holo) | Shanghai 2024,1114750,1336120127691395072,1336120127691395072,110431
印花 | Perfecto（全息）| 2024年上海锦标赛,Sticker | Perfecto (Holo) | Shanghai 2024,1113439,1336121873771110400,1336121873771110400,110470
印花 | w0nderful（金色）| 2024年上海锦标赛,Sticker | w0nderful (Gold) | Shanghai 2024,1114657,1336122011894386688,1336122011894386688,110484
印花 | aliStair（全息）| 2024年上海锦标赛,Sticker | aliStair (Holo) | Shanghai 2024,1114643,1336122568170770432,1336122568170770432,110525
印花 | Volt（金色）| 2024年上海锦标赛,Sticker | Volt (Gold) | Shanghai 2024,1114705,1336122994907648000,1336122994907648000,110527
印花 | JDC（全息）| 2024年上海锦标赛,Sticker | JDC (Holo) | Shanghai 2024,1114632,1336124117535588352,1336124117535588352,110534
印花 | electronic（金色）| 2024年上海锦标赛,Sticker | electronic (Gold) | Shanghai 2024,1114826,1336124117535588353,1336124117535588353,110589
印花 | L1haNg（金色）| 2024年上海锦标赛,Sticker | L1haNg (Gold) | Shanghai 2024,1114819,1336125431534030848,1336125431534030848,110361
印花 | kauez（金色）| 2024年上海锦标赛,Sticker | kauez (Gold) | Shanghai 2024,1114793,1336125436749053952,1336125436749053952,110530
印花 | paiN Gaming（全息）| 2024年上海锦标赛,Sticker | paiN Gaming (Holo) | Shanghai 2024,1114727,1336125486383865856,1336125486383865856,110172
印花 | tabseN（全息）| 2024年上海锦标赛,Sticker | tabseN (Holo) | Shanghai 2024,1114768,1336126558918311936,1336126558918311936,110507
印花 | ZywOo（金色）| 2024年上海锦标赛,Sticker | ZywOo (Gold) | Shanghai 2024,1113619,1336126932723073024,1336126932723073024,110441
印花 | ChildKing（金色）| 2024年上海锦标赛,Sticker | ChildKing (Gold) | Shanghai 2024,1114495,1336127912231538688,1336127912231538688,110536
印花 | Complexity Gaming（金色）| 2024年上海锦标赛,Sticker | Complexity Gaming (Gold) | Shanghai 2024,1114783,1336129598278832128,1336129598278832128,110370
印花 | Twistzz（金色）| 2024年上海锦标赛,Sticker | Twistzz (Gold) | Shanghai 2024,1114791,1336130148034646016,1336130148034646016,110442
印花 | jks（金色）| 2024年上海锦标赛,Sticker | jks (Gold) | Shanghai 2024,1114802,1336130871157751808,1336130871157751808,110573
印花 | syrsoN（金色）| 2024年上海锦标赛,Sticker | syrsoN (Gold) | Shanghai 2024,1114821,1336130871505879040,1336130871505879040,110520
印花 | Summer（金色）| 2024年上海锦标赛,Sticker | Summer (Gold) | Shanghai 2024,1114769,1336132136948436992,1336132136948436992,110519
印花 | ultimate（全息）| 2024年上海锦标赛,Sticker | ultimate (Holo) | Shanghai 2024,1114519,1336132237691424768,1336132237691424768,110467
印花 | ultimate（金色）| 2024年上海锦标赛,Sticker | ultimate (Gold) | Shanghai 2024,1114816,1336132452532064256,1336132452532064256,110538
印花 | NQZ（全息）| 2024年上海锦标赛,Sticker | NQZ (Holo) | Shanghai 2024,1114549,1336133099851513856,1336133099851513856,110401
印花 | fEAR（全息）| 2024年上海锦标赛,Sticker | fEAR (Holo) | Shanghai 2024,1114187,1336134804529324042,1336134804529324042,110438
